attribute_id,sku_id,color,size,material,gender,season
502c979f-9546-40d0-b713-756a1fc9a117,SKU017814,Green,XXXL,Cotton,Men,Summer
9773e2cd-8b14-44b5-ae5d-e3d749794deb,SKU017815,Green,S,Denim,Men,Summer
39e734c8-1239-4512-801b-d0bfb00d0a6f,SKU017816,Red,M,Cotton,Women,All Season
2fc3c407-f0ed-4743-90c0-abfb4d79e95c,SKU017817,Green,XXXL,Leather,Women,Summer
be003f45-1d79-41b4-8df0-7c7f4430f797,SKU017818,Green,XL,Denim,Men,Winter
0b8d2e90-d710-4617-8cfa-5b13ab6ccf26,SKU017819,Red,XXXL,Denim,Women,All Season
289df065-666a-4087-bd75-7676f327c13a,SKU017820,Blue,XS,Leather,Women,Winter
4d5ebd1d-f56c-4566-8767-ab0f7e200201,SKU017821,Red,XXXL,Denim,Men,Summer
9b4bd1f5-4758-44d1-a607-d2816b8f6944,SKU017822,Green,XXXL,Leather,Women,Summer
b0065417-279c-4584-93ca-668c50db32fb,SKU017823,Green,XXXL,Denim,Men,All Season
9700b1cc-54a4-4756-a70c-28db5bcb5f4d,SKU017824,Red,XL,Cotton,Men,Winter
8e4d1809-ea8d-4991-875e-77c6beea0657,SKU017825,Blue,XXL,Polyester,Women,Winter
6d698807-3e88-4ed7-96bf-c58ce6c8033a,SKU017826,Green,XS,Cotton,Men,Winter
ab2fced5-fd28-4a3e-8aab-725626741bbc,SKU017827,Red,XS,Polyester,Women,Winter
25b95634-7856-42c7-adf4-8fe261cd80d5,SKU017828,Black,XS,Cotton,Men,Winter
1679e4ee-b7e4-4066-87a7-1a10944b8582,SKU017829,Black,L,Leather,Men,Summer
311b758c-0a3b-475d-b1ad-dcee7fadf5c0,SKU017830,Green,XS,Denim,Men,All Season
8347aa55-2766-4031-94af-4a63aed44929,SKU017831,Green,XXXL,Denim,Women,All Season
111cf310-916f-4504-bc55-a3702773649f,SKU017832,Red,L,Leather,Women,All Season
19d2b6b8-073e-467e-83e5-6140f70f46a7,SKU017833,Green,XXL,Polyester,Women,Winter
c866d374-1b2e-4542-91e3-a87427cb8261,SKU017834,Blue,XXL,Leather,Women,All Season
bf515fc7-3cb7-4d4d-96e9-cc58816274fb,SKU017835,Green,S,Denim,Men,All Season
c21b78c9-0d92-4bc1-8ef1-ad1878ea6413,SKU017836,Blue,M,Denim,Women,Winter
a7758164-ec42-449e-8a8c-88d0efa3ccc9,SKU017837,Blue,XXL,Cotton,Women,Summer
8ee71e2a-78f9-458e-9d04-e246928a15a6,SKU017838,Blue,XL,Polyester,Men,All Season
0861bc71-078c-4c0a-8557-fbb0a837fd2d,SKU017839,White,XS,Leather,Women,Summer
20183d44-bdce-4919-a599-46f98f33f592,SKU017840,Green,XXL,Denim,Women,All Season
d23f0417-1191-4832-9a2b-644d463d8593,SKU017841,White,S,Polyester,Women,All Season
00cc752a-7a79-4a1e-8b90-e95e0331441d,SKU017842,Black,XXL,Polyester,Men,Winter
51364325-fbc5-4897-a1a2-4f91e83e729e,SKU017843,Black,M,Leather,Men,All Season
251eea01-e084-4ed1-8bb8-33e5235a2e86,SKU017844,White,S,Cotton,Women,All Season
1815f577-85f0-4bb6-9297-85be8ffb5670,SKU017845,White,M,Polyester,Men,Winter
c09db798-01a5-4faa-89c6-dcba83b06b68,SKU017846,Green,S,Denim,Men,Winter
144179fa-0e9c-46eb-a7cc-2f60a7f3620b,SKU017847,Blue,M,Leather,Men,Summer
217c3c70-a69e-41ea-9939-1416cb47fc1a,SKU017848,Red,XS,Polyester,Men,Summer
8083fec8-0a7f-47bb-b15b-e83007753d1d,SKU017849,Black,M,Denim,Men,Summer
a30ac7c5-d0b2-4b1c-ba6f-5837ceead8e3,SKU017850,White,XXL,Cotton,Men,Summer
fa80616c-3edd-489f-8b1d-13d2303de009,SKU017851,Blue,L,Denim,Women,Winter
82fe8941-ebd7-4f84-b46d-c97f0144a295,SKU017852,Blue,XL,Polyester,Women,All Season
20a76e7a-7df0-4212-8c9c-a165f4d5cef6,SKU017853,Green,XS,Polyester,Men,All Season
322977c9-93fe-4765-889b-ab93e7d83379,SKU017854,White,XXXL,Denim,Men,All Season
ffef8468-0176-49c5-a2c6-2809e4cb3018,SKU017855,Black,XXXL,Polyester,Men,All Season
4b2e236b-d304-4c49-b7e2-17d82dc9e06a,SKU017856,Black,S,Leather,Men,All Season
c1c15a92-a491-4214-ae05-88c97a0a2c79,SKU017857,Blue,XXXL,Cotton,Women,All Season
95a31805-3043-4657-8d2e-d82f422bc1d7,SKU017858,Black,XL,Polyester,Men,All Season
623ba2f9-01f6-4e60-9bd4-7496f9433fd8,SKU017859,White,M,Polyester,Men,All Season
f384fe7a-e595-410c-ac3e-49d5f8c90a48,SKU017860,White,XXXL,Polyester,Men,Winter
fbd930f9-2f7e-4793-b9ce-d4296282a567,SKU017861,Red,M,Leather,Women,Summer
16b9db84-ee01-4016-9903-f4ecd8c75b52,SKU017862,White,M,Cotton,Women,Summer
2901082f-57cc-4435-bb90-44093b3bcd56,SKU017863,Blue,M,Leather,Men,All Season
34c3ed18-6639-4a7b-b941-c462c3c4ee0f,SKU017864,Green,XS,Leather,Women,All Season
71561874-af60-4f9f-bc25-a474eafee9eb,SKU017865,Green,S,Leather,Women,All Season
0afeacea-8640-4ce9-9ccd-26a272ccebff,SKU017866,White,XXL,Cotton,Men,Winter
e9208e8f-b069-44d1-9157-aa55a25d054a,SKU017867,Green,M,Denim,Men,All Season
1cd81ae6-0509-49cd-bf40-b7ebe62f1e8f,SKU017868,Blue,XL,Denim,Men,All Season
1b6a251d-c7c9-4d1a-8e6d-ab25da9333a8,SKU017869,Blue,S,Leather,Men,Winter
8f6ab2b4-d267-42a4-9eef-44c223bd62e6,SKU017870,Blue,S,Leather,Men,Winter
80791b48-7df9-4874-a664-e1ad629d66e1,SKU017871,Green,XXXL,Polyester,Women,All Season
2e2240a9-044a-46af-8c07-85fedf13fb7f,SKU017872,Black,S,Polyester,Women,Summer
6613cffa-e9a6-4ca4-897b-a7aaa38aa478,SKU017873,Red,XL,Denim,Men,Winter
87b584d8-c37e-46d9-826e-894b43ab5a73,SKU017874,Black,XS,Polyester,Men,Summer
a412fc0e-65f2-4ec1-b387-9cb432b334f9,SKU017875,Green,M,Denim,Men,Summer
c1e7ca7c-3522-4ff8-956f-cdeee1401a6d,SKU017876,Green,L,Cotton,Men,Winter
0196c177-0830-4519-b570-a8d72f096ce6,SKU017877,Black,XL,Cotton,Women,Winter
a76809fc-e7ef-4e2c-bece-6864c1c76293,SKU017878,Black,S,Cotton,Men,All Season
e09d1730-a2a8-4ce4-bddd-e9a773b9a301,SKU017879,White,XXL,Cotton,Men,Summer
3c0ebe01-1188-472d-994e-5882b4b52cb3,SKU017880,White,XXXL,Cotton,Women,All Season
b80d6d22-70d5-4981-99ce-00b24e58a6c7,SKU017881,White,M,Cotton,Women,All Season
1bcdb2ae-8e82-415d-9a07-f318de5b0940,SKU017882,Red,XL,Leather,Men,Winter
ece7f45f-65b0-42a4-ae0f-11530d274e11,SKU017883,Blue,M,Leather,Women,All Season
0fa6d775-8e4a-4c12-ba28-4ee71ac4fab6,SKU017884,Red,XL,Polyester,Men,Summer
66f0f8db-a119-43a6-a2cf-d84dbf4421a4,SKU017885,Red,XXXL,Leather,Women,Summer
88d6971e-bf78-4998-b8cf-bbc00d13aa7b,SKU017886,Red,S,Denim,Men,All Season
30b3ffdc-b87f-45e9-a5e2-ca8bb543ed36,SKU017887,Blue,XS,Cotton,Women,All Season
fe98ad07-bd05-48da-8c25-b9db23223504,SKU017888,Red,XL,Polyester,Women,All Season
6ae66a1b-88ef-4c8e-b53b-d8212200c5b4,SKU017889,Green,S,Denim,Men,Winter
a99c4d9f-4f46-4a7c-9412-c7b0b54e46bb,SKU017890,Green,L,Cotton,Women,Winter
789f202a-9a3a-4df1-935d-37242595c1f9,SKU017891,White,L,Polyester,Women,All Season
23d81517-1ce1-4813-8104-0b203c0e5eee,SKU017892,Black,XL,Denim,Women,Winter
9bcf9adf-b73b-48cf-81a6-99d7b346f522,SKU017893,Green,XXXL,Cotton,Women,Summer
81b85d67-c6f6-48a3-ba34-8dc5e6a75f5d,SKU017894,Red,XXXL,Leather,Women,Winter
8a43f588-fe66-48ab-8dbf-23fc2f09deac,SKU017895,Red,M,Polyester,Men,Winter
bfb78584-c9d6-4028-97e1-350d67d932b1,SKU017896,Red,S,Denim,Women,All Season
18fd750e-c3fa-46a9-9c09-443b1850ff82,SKU017897,Black,L,Denim,Women,Winter
32559fe5-d4f8-4c53-a5ed-708af1be310d,SKU017898,Green,M,Polyester,Women,Summer
81ec22b4-6c35-4f51-ae58-9ffec81a833d,SKU017899,Green,XXL,Cotton,Women,Summer
144c0674-329e-43fa-9a3d-1ad4e6ab1bdf,SKU017900,Black,XXL,Cotton,Men,Winter
a569189e-7fe3-4b74-8c3c-27aabededfd9,SKU017901,Black,XS,Polyester,Women,Winter
a0742708-4232-46ae-abb0-b350ec3c3d83,SKU017902,Green,XS,Denim,Women,Winter
0a22a74a-3108-4c9e-bfac-3c5aaed9dded,SKU017903,Blue,M,Polyester,Women,All Season
09b8b29b-fa1e-4e00-a670-8ffc16fd7a4b,SKU017904,Black,M,Cotton,Women,Winter
3342e642-0569-4fdb-9044-8e7865fb75ee,SKU017905,Blue,XXXL,Leather,Men,All Season
e71ac280-60c9-47c7-a9ad-fb8538704f6f,SKU017906,Green,S,Leather,Women,Winter
8f359b6d-1ab3-4d47-ba5f-c6ae5755880e,SKU017907,Green,XS,Cotton,Women,Summer
6f1f3c31-5c26-452b-80b8-3b5e532e89c7,SKU017908,Black,XXL,Leather,Men,All Season
25d26629-43da-48b9-9992-cf50bd280d08,SKU017909,White,XL,Cotton,Men,Summer
0f80179f-dbf8-4eee-b973-7a68423c14b9,SKU017910,Blue,S,Leather,Men,All Season
30a7b557-1b32-471d-9648-531a0d4f5014,SKU017911,Black,S,Cotton,Women,All Season
672841a6-087b-46e6-ad46-56ed75556db8,SKU017912,Red,L,Denim,Women,Summer
1a5db653-1e40-488d-aa61-fc217b26fda7,SKU017913,White,L,Leather,Women,Summer
9e6a407e-e9ec-422a-b80e-06bdbb5f849a,SKU017914,White,S,Cotton,Women,Summer
08afd9b2-c88e-4c6e-9853-bebd6db426b6,SKU017915,Black,XL,Polyester,Women,Summer
a46347e6-3d9d-4c70-88ec-af7e3644e87f,SKU017916,Red,XXXL,Leather,Men,Winter
d5c426e2-c87d-4848-9646-6bd7c445bad2,SKU017917,Red,L,Denim,Women,All Season
1799fb01-05de-465c-8aa9-0d7198bfe3c0,SKU017918,Green,XS,Leather,Women,Winter
22bcfb2d-bcb5-4ffc-b81c-980ff9b07e84,SKU017919,White,XS,Polyester,Women,All Season
632e133c-41d1-43c2-b4f1-250b38c2aeb9,SKU017920,Red,XXXL,Cotton,Women,All Season
b694f112-5b50-4f17-8856-109d49c8dbc7,SKU017921,White,XXL,Polyester,Women,Summer
e76f8c11-2f6a-4168-ba29-147bc6d2afe7,SKU017922,Black,XS,Cotton,Men,Winter
8420b2bc-9f4c-40b6-ae35-255b5e029eb3,SKU017923,Red,M,Leather,Women,Summer
78dc57a7-ba82-44e1-96ff-201eabb672b1,SKU017924,White,XL,Cotton,Men,All Season
7657385c-896e-4312-b480-e37561e1d43b,SKU017925,Red,S,Cotton,Men,Winter
e66e51b2-d8e4-487d-ac18-7caaf28dc2ba,SKU017926,White,XXXL,Cotton,Women,Summer
3cf850e7-c858-4bfb-ac76-82c84b4230aa,SKU017927,Black,M,Polyester,Women,All Season
fdb217aa-521b-4966-b120-e16db0ee1d36,SKU017928,White,XL,Polyester,Women,All Season
55cd6d38-587a-48bd-a31d-e8a78e20269f,SKU017929,Green,XL,Polyester,Women,Winter
258596e7-729c-4cd4-a7f2-36b70a90fe15,SKU017930,Blue,XXL,Polyester,Men,Winter
28d9c2c4-bb69-47ed-8388-8b8e0ad1658e,SKU017931,Green,M,Leather,Women,Winter
b1957311-4cb7-4063-9527-1a2e01bb21da,SKU017932,Green,XXXL,Cotton,Men,Summer
f2eeed94-efe5-4f85-9a36-44a0eb3580a8,SKU017933,Green,XXL,Polyester,Men,Winter
8f9b15bf-2534-4c8d-940e-8909bcf70ee9,SKU017934,Black,XS,Leather,Women,Winter
54e104ef-faf4-4c53-89ae-550e9b5479d3,SKU017935,Green,S,Leather,Men,Winter
ce86d62b-1262-403d-b991-8960f1ec329a,SKU017936,Blue,M,Polyester,Men,Winter
a14d6eae-ec85-4a63-a20e-f6f95ce356b4,SKU017937,White,XXL,Cotton,Men,Winter
040a0830-5a77-42b5-b1a3-186e29d1816d,SKU017938,Black,XL,Polyester,Women,Winter
940b5663-8481-4622-a597-2fdcf3fd47ce,SKU017939,White,XS,Polyester,Men,All Season
d7d628b1-b004-4f4c-90da-f964ac6e804d,SKU017940,Blue,XXXL,Leather,Women,Summer
75288c1d-0766-4431-9cd4-4144d422a144,SKU017941,Black,XS,Denim,Men,Summer
19e4593d-0513-4531-89f0-90fda064c35c,SKU017942,White,L,Polyester,Men,All Season
c659aef0-d22c-4f56-9a0c-a9bcd78733c1,SKU017943,Black,M,Denim,Women,Summer
9d0bdfe5-5368-4a10-bcb8-40729479b896,SKU017944,Blue,L,Leather,Women,Winter
bb8ce938-8f3a-4202-af22-b9d5869eda7a,SKU017945,Blue,XS,Cotton,Men,Summer
d4033444-5cc1-40cb-bbac-413e14c6c300,SKU017946,Blue,XS,Denim,Men,Summer
44043119-c05e-45a8-b33d-9ac37140ee3d,SKU017947,Green,L,Leather,Men,Summer
7f54f398-4077-40c0-8fa3-b5223a0b89bb,SKU017948,Blue,XXL,Polyester,Women,All Season
f1b35ded-a079-473f-b7ed-ebefb2ec75f1,SKU017949,White,L,Leather,Women,All Season
2d8e24b8-8da2-443a-ab44-1fd5d5794b03,SKU017950,Green,XXXL,Cotton,Women,Summer
10adc4ea-678d-4d0d-97c5-2e95b8585122,SKU017951,Red,S,Cotton,Men,Winter
d54123fb-ea2e-4bd4-af9f-63e473436ebf,SKU017952,White,XXXL,Cotton,Men,All Season
a208595f-4109-4717-a839-550c5bad5d94,SKU017953,White,L,Denim,Men,Summer
089a17f8-259d-45f1-9f49-44156277a64d,SKU017954,Green,XL,Cotton,Women,Winter
0a60ff3e-893b-4916-b22c-e0697e699c54,SKU017955,Green,XXXL,Leather,Men,All Season
891a344d-18c6-4f63-bac6-a75904f2931b,SKU017956,Blue,XL,Leather,Men,Summer
dc9225c8-0189-44df-9348-1e2ffd8b7519,SKU017957,Black,XXXL,Denim,Men,All Season
ce673234-8368-46b6-91ed-e006a9b723bb,SKU017958,Red,XS,Polyester,Women,Summer
c7337ec9-3b88-4ca7-b296-4c7f3e6bf129,SKU017959,White,XXL,Denim,Men,All Season
c6555c7d-a441-40ea-a5b9-1aa12d802160,SKU017960,Green,S,Polyester,Women,Winter
3fe8cc93-e3f8-4a12-b1bc-d3bf642e5309,SKU017961,Green,S,Polyester,Men,All Season
5e9197bb-708e-4a0f-99a0-f3d81ff57a5a,SKU017962,Black,XS,Denim,Women,All Season
1d64ccff-c802-446a-80a0-8f120b89d023,SKU017963,Green,XXXL,Polyester,Men,All Season
cd346798-7b41-4aad-8d2f-3f85d3832d06,SKU017964,Blue,L,Denim,Men,Winter
e396700f-df74-4bfa-adf1-f857fe1bfb26,SKU017965,Green,XXL,Polyester,Women,Winter
1ea724b4-b27b-4d07-a23e-9a17ef9891b4,SKU017966,Red,XXL,Polyester,Women,All Season
51c8c5f7-1657-40d2-867c-bbf283987ce1,SKU017967,Red,S,Leather,Women,Winter
92c7c716-993a-49f1-88e9-dbfbd83cba55,SKU017968,Blue,S,Denim,Men,Winter
3ec2ed8d-4706-4935-9d51-5624345ac50b,SKU017969,White,L,Leather,Men,All Season
cab7b59f-7a29-4f0f-b94b-89a8210d8af8,SKU017970,White,XXXL,Cotton,Women,All Season
c51e31a2-5218-44ee-9046-07113d1c7813,SKU017971,Black,L,Denim,Women,Winter
0297ecb1-304a-48e2-9786-4b9fbd148501,SKU017972,Red,XS,Polyester,Women,Summer
2b8f0583-9dd3-4d65-be13-14e8feb0ed95,SKU017973,Red,XXL,Leather,Men,Summer
0865c338-092b-40e7-b9a6-63d4a4e874fe,SKU017974,Red,XXL,Denim,Men,All Season
4f5e54b8-14d0-4ec3-bc6c-67cfc885d5c8,SKU017975,White,XS,Leather,Women,Winter
b548d78f-a6ad-46ec-86ba-ca37d496a44d,SKU017976,Green,XXL,Polyester,Men,Summer
d18c9c37-205a-4495-ab5d-4a359b4a4a14,SKU017977,Blue,XXXL,Leather,Men,Winter
06c56888-21ea-423f-85b8-a91b78ec3fa8,SKU017978,Black,XS,Leather,Men,Summer
07dec854-881f-4a06-a2e9-52100289d94d,SKU017979,Black,XL,Cotton,Men,Summer
6f381756-f832-4c2a-8a06-d62a8f647b45,SKU017980,White,XXL,Cotton,Women,All Season
f41bc289-ed45-4780-9286-cd306528edf0,SKU017981,Black,XL,Leather,Men,All Season
b56a73c7-b768-471c-a56d-e10b60e6c0c2,SKU017982,Blue,XS,Polyester,Men,All Season
2187a60b-bfdd-4d53-a3f8-436215757b5c,SKU017983,Black,XXXL,Cotton,Women,Winter
67294c7a-3ccf-4899-952a-dd8f280d875e,SKU017984,Green,M,Denim,Women,Summer
a06446b6-32f9-4b0d-bfda-abcfa7d611fe,SKU017985,Green,XXXL,Cotton,Men,Winter
a1cc01b8-1f11-4424-9ae8-5a299a0b4ffb,SKU017986,White,XL,Polyester,Women,All Season
c70ceba9-787b-4ef3-a9ef-0154a932a6f7,SKU017987,Blue,XL,Leather,Women,Summer
7e765ecc-ed59-469e-8851-72a38b31bdfc,SKU017988,Black,XXL,Leather,Men,Winter
a4e3188a-b12b-4420-b50e-228116edc013,SKU017989,Blue,S,Leather,Women,All Season
78746af8-eaa0-4349-81fb-02c979236549,SKU017990,Red,M,Polyester,Women,All Season
294df7fa-0fdc-4366-8e5d-b9ac9bd4e404,SKU017991,Blue,S,Polyester,Women,Winter
3b31ad21-11ec-45c0-842f-028b1b2ac593,SKU017992,Green,XXL,Cotton,Women,Summer
5b62bc3a-28ae-4c41-b254-f0a56ac084c2,SKU017993,Green,XS,Leather,Women,Winter
f4fc3180-1e98-4c50-909d-5345f6f7ce0b,SKU017994,White,XXL,Polyester,Men,Summer
4046a5d1-63cd-4d6f-8850-c72fcfb19be2,SKU017995,Blue,M,Polyester,Women,All Season
677cc9fb-5300-4e84-9917-349339948088,SKU017996,Black,XL,Polyester,Men,Summer
cf835383-a97e-4654-a8c0-7ce87f40ace2,SKU017997,White,S,Leather,Men,Summer
3986e66d-e4f9-4d51-ae49-d4319cd8553f,SKU017998,Blue,XL,Cotton,Men,All Season
826c13ba-21fc-4ca0-9cfd-52ad7195e6fa,SKU017999,Black,M,Cotton,Men,Summer
d44ac036-6ddb-4940-b255-aabe7b7b64a4,SKU018000,Green,XS,Leather,Women,All Season
8f6bb73f-5b85-48a6-8f15-7cf155642ab6,SKU018001,Green,XXXL,Polyester,Men,Winter
ae2c1bfd-b0f7-44a0-bc4c-420384a24284,SKU018002,Black,L,Leather,Men,All Season
e61282d7-bc3e-4cd7-84a8-261c027d08b0,SKU018003,Blue,XS,Denim,Women,Summer
9985b450-0980-485d-9f57-4a6351de655a,SKU018004,Red,XS,Polyester,Men,All Season
9ced3134-8b3f-430a-a7e1-a3e0a34658db,SKU018005,Black,L,Polyester,Women,All Season
a38938fb-4733-4c5b-97c1-a220f5f55c7a,SKU018006,Red,XXL,Cotton,Men,Summer
bb9add82-6cfc-4164-894e-b16512c36efb,SKU018007,Red,L,Polyester,Women,Summer
5ebca12d-84a9-4287-a822-e8be8d1ce3b6,SKU018008,Green,S,Polyester,Men,Summer
f92e77ea-939c-4cb6-a4f6-230eafe2d301,SKU018009,Blue,XL,Polyester,Women,Winter
085bcbd5-c614-43c1-ad05-b733a3d90a39,SKU018010,Black,XS,Denim,Women,Winter
87393c81-62c3-40f5-affe-7a2ea0e37c58,SKU018011,White,M,Leather,Women,Winter
7f01fbf8-f3b0-440d-9733-ba9d238aa0be,SKU018012,Black,M,Polyester,Women,Summer
0146ac94-efee-4756-ab21-23f2ebbee125,SKU018013,Red,XL,Denim,Men,All Season
88cc0be3-5bdf-40bd-af5c-1e840f745770,SKU018014,Red,XXL,Leather,Men,Winter
54bb8112-44a3-4239-b014-ba62233ce95a,SKU018015,Blue,XL,Denim,Women,Winter
83c93994-6cef-4af8-8c43-9f59474d2aec,SKU018016,Blue,M,Cotton,Men,Winter
a3b1ac71-d2b1-43f1-ae6f-e0935fba43ed,SKU018017,Green,XXXL,Denim,Women,Summer
a47ef1a7-e3f5-404f-a809-7dd4c287606d,SKU018018,White,M,Cotton,Women,Summer
ee1deb08-c91d-4af5-89a1-715834faac36,SKU018019,Blue,L,Leather,Women,Summer
803b0941-46c5-43cd-bbb8-850564227914,SKU018020,Blue,L,Polyester,Men,Summer
c159e483-2ca2-47bf-a5af-10d9d633daac,SKU018021,Green,XXL,Leather,Men,All Season
ed13a536-9f5a-4bfe-8314-dd0a4f9d79b4,SKU018022,Blue,S,Cotton,Men,Winter
bc15f560-7533-42cc-8a8b-596f00c312ee,SKU018023,Red,S,Polyester,Men,Winter
24248877-2825-48fa-afad-b072d3f7fbab,SKU018024,White,M,Denim,Women,Winter
ae5b4faa-b098-4084-b030-b5766495e84b,SKU018025,Red,XS,Cotton,Men,All Season
1b0abe73-d01c-4a9d-80e0-dcd6cb1cb74e,SKU018026,Black,S,Polyester,Men,Winter
02ac1e47-f4e8-4b19-a7df-c8acc9548d8e,SKU018027,Black,XXL,Denim,Men,All Season
fe996c08-c729-4550-b453-1f371bce81ec,SKU018028,White,XXL,Denim,Men,Summer
f4f14059-c25b-495a-ae7c-97312f03e888,SKU018029,Black,S,Polyester,Women,Summer
13b5ac2b-0629-409c-8710-9e83b09e13b4,SKU018030,Red,XXXL,Polyester,Women,Summer
fad93a9b-4e55-45e0-88d6-a8689482fcd9,SKU018031,Green,XL,Denim,Women,Winter
94af395d-da64-4416-b4a8-ba775abdc4e2,SKU018032,Red,XS,Cotton,Women,Winter
d3d533dd-00ef-4da2-9a83-2bdd7198f66e,SKU018033,Green,XXL,Polyester,Women,All Season
17eedcd4-50f3-4e0e-a851-f45fb64bad7c,SKU018034,Green,XL,Denim,Women,All Season
ce06819a-5867-44a2-8ba6-ddef081f7b34,SKU018035,Blue,S,Polyester,Men,Summer
8ad609a5-a9cc-4129-bd48-849f4d2c6134,SKU018036,Blue,XXXL,Polyester,Men,Winter
b92c66ab-1ba1-41e6-aa07-7f4614ff6d0b,SKU018037,White,XXL,Polyester,Men,Summer
fc6cc17a-30bc-40fe-bce3-07cb9417e226,SKU018038,Black,XL,Polyester,Women,Summer
07699ed0-69a8-4085-813e-0216145e33da,SKU018039,Green,L,Polyester,Women,Winter
0aabe23b-b737-4341-bcab-21ebc524cce2,SKU018040,Blue,S,Polyester,Men,Summer
6a887801-e412-4569-b510-a6dfdb7967c1,SKU018041,Green,XS,Denim,Women,Summer
d3122d4b-8568-4e1c-be74-bae426d30156,SKU018042,Red,XS,Polyester,Women,All Season
1b1db5c0-db43-4bac-8e11-8738de6e54ce,SKU018043,White,XL,Denim,Men,Summer
505a627c-a54e-4c4e-a3a1-a9198e8d5ac1,SKU018044,Green,L,Leather,Men,Summer
a68ac9a1-0500-4605-9a49-91800ded3f63,SKU018045,Blue,XXXL,Denim,Women,Summer
0936f16e-0a07-4e21-8502-6a80048b066b,SKU018046,White,XXL,Leather,Men,Summer
2cc0a171-d16d-442c-8d6d-09c1668d7bbd,SKU018047,Blue,XXL,Cotton,Women,All Season
1ce1f87d-4c62-4320-830d-fa1cad10cfa3,SKU018048,Red,XXXL,Polyester,Men,Summer
5b24b2c9-fd59-4ddb-89e3-9be9d5747cc5,SKU018049,Green,M,Cotton,Men,Winter
b45415d9-b3d5-494c-b25f-c55a83f39173,SKU018050,Green,XXL,Polyester,Women,All Season
ea163159-3ccb-4b31-96fc-94408dea9f8e,SKU018051,Green,L,Denim,Men,Summer
c7ffddfe-96a8-45c9-977a-d33632502e9a,SKU018052,Black,XL,Polyester,Women,All Season
b9b77195-6135-4688-9edf-3732c3dfdf6d,SKU018053,Green,XXXL,Denim,Men,Winter
feafce41-849d-4444-b762-02662a9d74ed,SKU018054,White,XXXL,Polyester,Women,All Season
4f933cce-8a79-439b-9255-1dd1cf7c493c,SKU018055,White,XXL,Polyester,Women,All Season
6c4690a5-ba9b-4562-8a76-4f1fe1cbe891,SKU018056,Green,XXXL,Leather,Men,Winter
9f12092c-048a-40ed-8fe8-15a9e8c3934c,SKU018057,Black,M,Leather,Men,Winter
adc4b7b5-5ccb-473c-bf0a-a1aa408bd06e,SKU018058,Blue,S,Leather,Men,All Season
13d20072-54e8-48c3-bffc-0f7eb7b403cd,SKU018059,Black,XXXL,Leather,Men,Winter
204c222f-02d2-49de-9dfa-c5211968dfd1,SKU018060,Blue,XS,Polyester,Women,Winter
028683a3-af9e-4adf-b9a3-f0f8ce1c82b2,SKU018061,White,XXXL,Denim,Women,Summer
2cb405ea-6cd4-429b-be57-3bd95f758bbf,SKU018062,White,S,Polyester,Women,Winter
13673076-5401-4d83-bab1-4bdb20d35dd2,SKU018063,Red,XS,Denim,Men,Summer
0998b829-44ce-4680-a52a-b75516805953,SKU018064,Black,XXL,Leather,Men,All Season
5e85ec19-eaa1-4b4c-9c51-8091bf9bedd7,SKU018065,Green,M,Cotton,Women,Summer
a321c486-e23d-488b-8a69-4696218d2509,SKU018066,Blue,XXL,Cotton,Women,Summer
c2eb97ec-f796-4e7d-b95d-29aedc49a1b7,SKU018067,Blue,S,Denim,Men,Winter
6c79be01-873f-4706-aa27-a4a752f85aea,SKU018068,Red,XS,Polyester,Men,Summer
b93fa038-eedf-4ec5-b693-81b14ace21b4,SKU018069,Green,XL,Polyester,Women,All Season
0083f4ea-c018-42f1-9039-c252c2626c05,SKU018070,Red,S,Leather,Women,All Season
2dca5f6b-bd96-43ee-b01b-492838dde43b,SKU018071,Blue,S,Cotton,Men,Winter
26077642-6962-4ab8-9ca5-924aed599f2b,SKU018072,Black,XXXL,Leather,Women,Winter
1c6871d1-237c-4752-af92-fb6b6994d03d,SKU018073,Black,XXXL,Cotton,Men,Winter
2faa7d82-4231-4441-9fe1-318fd053cb3f,SKU018074,Red,M,Leather,Women,Winter
777ce433-a9f1-482e-ac82-a8490d0da9c7,SKU018075,Black,L,Denim,Women,Summer
3975b3af-9aa7-4919-bdff-567a4c218371,SKU018076,White,S,Polyester,Women,All Season
1a800a40-0ba9-4cba-a7d1-a92bce6fbfa1,SKU018077,White,M,Leather,Men,Winter
3c73a3ba-9e57-4f10-8bee-d628730595f1,SKU018078,Red,M,Cotton,Men,Winter
1af4826a-d62a-4629-9c28-826ea5f30903,SKU018079,Red,M,Cotton,Men,All Season
ceae85e6-7279-43c4-a42e-44c312e89fa9,SKU018080,Green,XXXL,Leather,Women,All Season
79ac8119-6f6b-417d-b296-ad72fab3a0ef,SKU018081,Red,S,Polyester,Men,Winter
3bdf0299-dd36-4e3f-9e3f-6baadfb8aaf2,SKU018082,Blue,XS,Cotton,Men,Summer
7b8b8b86-e833-4e24-af16-36a45ab21e04,SKU018083,Green,XS,Polyester,Men,Summer
ee9d1c48-977e-4948-968f-4a848f4e0ee1,SKU018084,Blue,S,Leather,Men,All Season
66c31dab-d5e6-4eb8-8239-65edd0eed4a8,SKU018085,Blue,L,Denim,Women,Winter
6b1f8a7d-8ee2-468c-b323-442b354db698,SKU018086,White,XS,Polyester,Women,All Season
415e1e5e-ee01-415f-910b-c522c52b824d,SKU018087,Green,M,Polyester,Women,Summer
