sku_id,seller_id
SKU020109,SEL01540
SKU020109,SEL03148
SKU020109,SEL00466
SKU020109,SEL03031
SKU020109,SEL02023
SKU020110,SEL00595
SKU020110,SEL04202
SKU020110,SEL01420
SKU020110,SEL03849
SKU020110,SEL00996
SKU020111,SEL03224
SKU020111,SEL04180
SKU020112,SEL03272
SKU020113,SEL00190
SKU020113,SEL03076
SKU020113,SEL02984
SKU020114,SEL04243
SKU020114,SEL03209
SKU020115,SEL00734
SKU020115,SEL01061
SKU020115,SEL03319
SKU020115,SEL03599
SKU020116,SEL03379
SKU020116,SEL03473
SKU020117,SEL03618
SKU020117,SEL04781
SKU020117,SEL04750
SKU020118,SEL02062
SKU020118,SEL02795
SKU020118,SEL02284
SKU020118,SEL03689
SKU020118,SEL04494
SKU020119,SEL00962
SKU020119,SEL04790
SKU020119,SEL01533
SKU020119,SEL01326
SKU020119,SEL03907
SKU020120,SEL04906
SKU020120,SEL03372
SKU020121,SEL04130
SKU020122,SEL04774
SKU020123,SEL02719
SKU020123,SEL02531
SKU020123,SEL01437
SKU020124,SEL02478
SKU020124,SEL00296
SKU020124,SEL00482
SKU020124,SEL03821
SKU020124,SEL00113
SKU020125,SEL04617
SKU020125,SEL00690
SKU020125,SEL03383
SKU020125,SEL02131
SKU020125,SEL00497
SKU020126,SEL02329
SKU020126,SEL04006
SKU020126,SEL00134
SKU020126,SEL01591
SKU020127,SEL02777
SKU020127,SEL01334
SKU020128,SEL02813
SKU020128,SEL03609
SKU020129,SEL02329
SKU020129,SEL01863
SKU020129,SEL04395
SKU020130,SEL02039
SKU020130,SEL00895
SKU020130,SEL01443
SKU020131,SEL04631
SKU020131,SEL04105
SKU020131,SEL01182
SKU020131,SEL00343
SKU020132,SEL03648
SKU020132,SEL01754
SKU020133,SEL01473
SKU020133,SEL03069
SKU020133,SEL04354
SKU020133,SEL01185
SKU020134,SEL00748
SKU020134,SEL01891
SKU020134,SEL00946
SKU020135,SEL03816
SKU020135,SEL04435
SKU020135,SEL01264
SKU020135,SEL04677
SKU020136,SEL03922
SKU020136,SEL03078
SKU020137,SEL01235
SKU020138,SEL03425
SKU020139,SEL01791
SKU020139,SEL02359
SKU020139,SEL03734
SKU020139,SEL04803
SKU020140,SEL03765
SKU020140,SEL03468
SKU020140,SEL03316
SKU020141,SEL02428
SKU020141,SEL04713
SKU020142,SEL03552
SKU020142,SEL00322
SKU020142,SEL04871
SKU020143,SEL00484
SKU020143,SEL04058
SKU020144,SEL00133
SKU020144,SEL00666
SKU020145,SEL03639
SKU020145,SEL00159
SKU020146,SEL03699
SKU020146,SEL04525
SKU020147,SEL04397
SKU020147,SEL04817
SKU020148,SEL03109
SKU020148,SEL01851
SKU020148,SEL03099
SKU020149,SEL02018
SKU020149,SEL02702
SKU020149,SEL03715
SKU020149,SEL01797
SKU020149,SEL01986
SKU020150,SEL01284
SKU020150,SEL04366
SKU020150,SEL02567
SKU020150,SEL02221
SKU020150,SEL01717
SKU020151,SEL00161
SKU020151,SEL03062
SKU020151,SEL04885
SKU020152,SEL02004
SKU020152,SEL02856
SKU020152,SEL00774
SKU020153,SEL00233
SKU020153,SEL01485
SKU020154,SEL04721
SKU020154,SEL02836
SKU020154,SEL02451
SKU020154,SEL04766
SKU020155,SEL03754
SKU020155,SEL03339
SKU020156,SEL03062
SKU020156,SEL03749
SKU020156,SEL01080
SKU020157,SEL00985
SKU020157,SEL03335
SKU020157,SEL00813
SKU020157,SEL00799
SKU020157,SEL00550
SKU020158,SEL04759
SKU020158,SEL03119
SKU020159,SEL03015
SKU020159,SEL01217
SKU020159,SEL04672
SKU020160,SEL04791
SKU020160,SEL00532
SKU020160,SEL04145
SKU020160,SEL00998
SKU020160,SEL00047
SKU020161,SEL00084
SKU020161,SEL03381
SKU020161,SEL03625
SKU020161,SEL01864
SKU020162,SEL01450
SKU020162,SEL02838
SKU020163,SEL02381
SKU020163,SEL04181
SKU020164,SEL04585
SKU020164,SEL04863
SKU020164,SEL04324
SKU020164,SEL04760
SKU020165,SEL02068
SKU020165,SEL04265
SKU020166,SEL00712
SKU020166,SEL02720
SKU020166,SEL00658
SKU020166,SEL04141
SKU020167,SEL02276
SKU020167,SEL03621
SKU020167,SEL00454
SKU020167,SEL02493
SKU020168,SEL04856
SKU020168,SEL03485
SKU020169,SEL03588
SKU020169,SEL03692
SKU020170,SEL00269
SKU020171,SEL00894
SKU020172,SEL00593
SKU020172,SEL03546
SKU020172,SEL02589
SKU020172,SEL01579
SKU020173,SEL00178
SKU020173,SEL03947
SKU020173,SEL03579
SKU020173,SEL04051
SKU020174,SEL03571
SKU020174,SEL02903
SKU020174,SEL04984
SKU020174,SEL02137
SKU020175,SEL01169
SKU020175,SEL04683
SKU020175,SEL04719
SKU020175,SEL02928
SKU020176,SEL03800
SKU020176,SEL04126
SKU020177,SEL00453
SKU020178,SEL03218
SKU020178,SEL01042
SKU020178,SEL04133
SKU020179,SEL00300
SKU020180,SEL04157
SKU020180,SEL01219
SKU020181,SEL02870
SKU020182,SEL00143
SKU020182,SEL02545
SKU020182,SEL03962
SKU020182,SEL00378
SKU020183,SEL01743
SKU020183,SEL04359
SKU020183,SEL02918
SKU020184,SEL02099
SKU020184,SEL04984
SKU020185,SEL02250
SKU020185,SEL04221
SKU020185,SEL04022
SKU020185,SEL03173
SKU020186,SEL01813
SKU020186,SEL03111
SKU020186,SEL00321
SKU020186,SEL00989
SKU020186,SEL01275
SKU020187,SEL04834
SKU020187,SEL03543
SKU020188,SEL03828
SKU020188,SEL04326
SKU020188,SEL01075
SKU020188,SEL00348
SKU020189,SEL00014
SKU020189,SEL00432
SKU020189,SEL04780
SKU020189,SEL01318
SKU020189,SEL04839
SKU020190,SEL03652
SKU020190,SEL00175
SKU020191,SEL03092
SKU020191,SEL03631
SKU020191,SEL02302
SKU020191,SEL02452
SKU020191,SEL03029
SKU020192,SEL03374
SKU020192,SEL03609
SKU020192,SEL02232
SKU020192,SEL00380
SKU020192,SEL01816
SKU020193,SEL02051
SKU020193,SEL03564
SKU020193,SEL01560
SKU020194,SEL02712
SKU020194,SEL02696
SKU020194,SEL04251
SKU020195,SEL00253
SKU020195,SEL02748
SKU020195,SEL04386
SKU020195,SEL04311
SKU020196,SEL03872
SKU020196,SEL00753
SKU020197,SEL01979
SKU020197,SEL02641
SKU020197,SEL03234
SKU020198,SEL00982
SKU020199,SEL01021
SKU020199,SEL03417
SKU020199,SEL04031
SKU020199,SEL01260
SKU020200,SEL02818
SKU020201,SEL00667
SKU020202,SEL00587
SKU020202,SEL01184
SKU020203,SEL03553
SKU020203,SEL04362
SKU020203,SEL01820
SKU020204,SEL01084
SKU020204,SEL04756
SKU020204,SEL02308
SKU020204,SEL01726
SKU020205,SEL03213
SKU020205,SEL00361
SKU020206,SEL00188
SKU020206,SEL02338
SKU020206,SEL03527
SKU020206,SEL01444
SKU020207,SEL04166
SKU020207,SEL01573
SKU020208,SEL04981
SKU020208,SEL00133
SKU020208,SEL02573
SKU020208,SEL03086
SKU020208,SEL01705
SKU020209,SEL04555
SKU020209,SEL00046
SKU020210,SEL04972
SKU020210,SEL04765
SKU020210,SEL01030
SKU020211,SEL04473
SKU020211,SEL00912
SKU020211,SEL01575
SKU020212,SEL00637
SKU020212,SEL02073
SKU020212,SEL01050
SKU020213,SEL04632
SKU020214,SEL04233
SKU020214,SEL04398
SKU020214,SEL00581
SKU020214,SEL04551
SKU020215,SEL01549
SKU020215,SEL03149
SKU020215,SEL03732
SKU020215,SEL02166
SKU020216,SEL01483
SKU020217,SEL02951
SKU020217,SEL03326
SKU020217,SEL04921
SKU020217,SEL00217
SKU020218,SEL00790
SKU020218,SEL00098
SKU020218,SEL00990
SKU020218,SEL04965
SKU020219,SEL01480
SKU020219,SEL00457
SKU020219,SEL03894
SKU020220,SEL01785
SKU020220,SEL04405
SKU020221,SEL01670
SKU020221,SEL02492
SKU020221,SEL04496
SKU020221,SEL02796
SKU020221,SEL03356
SKU020222,SEL03229
SKU020222,SEL01124
SKU020222,SEL04599
SKU020223,SEL03863
SKU020224,SEL00632
SKU020224,SEL00873
SKU020225,SEL00859
SKU020225,SEL04662
SKU020225,SEL01176
SKU020226,SEL02426
SKU020226,SEL03775
SKU020227,SEL00218
SKU020227,SEL04991
SKU020228,SEL00432
SKU020228,SEL04251
SKU020229,SEL00210
SKU020229,SEL01353
SKU020229,SEL04753
SKU020229,SEL02838
SKU020230,SEL00639
SKU020231,SEL00352
SKU020232,SEL00785
SKU020232,SEL03074
SKU020232,SEL00069
SKU020233,SEL01209
SKU020233,SEL00713
SKU020234,SEL01910
SKU020235,SEL01863
SKU020235,SEL04359
SKU020236,SEL01533
SKU020236,SEL01007
SKU020236,SEL00301
SKU020236,SEL00597
SKU020236,SEL02988
SKU020237,SEL03770
SKU020237,SEL04149
SKU020237,SEL00161
SKU020238,SEL02346
SKU020238,SEL00696
SKU020238,SEL03815
SKU020238,SEL02254
SKU020238,SEL01744
SKU020239,SEL04088
SKU020239,SEL01517
SKU020239,SEL00189
SKU020240,SEL01982
SKU020240,SEL02941
SKU020240,SEL01222
SKU020240,SEL01365
SKU020241,SEL03333
SKU020241,SEL01812
SKU020242,SEL04797
SKU020242,SEL04630
SKU020243,SEL04203
SKU020243,SEL00081
SKU020243,SEL02663
SKU020244,SEL03509
SKU020244,SEL00701
SKU020244,SEL03198
SKU020244,SEL02923
SKU020244,SEL03244
SKU020245,SEL04871
SKU020245,SEL04169
SKU020245,SEL03959
SKU020246,SEL01150
SKU020246,SEL04947
SKU020246,SEL01508
SKU020246,SEL01541
SKU020246,SEL03126
SKU020247,SEL03778
SKU020247,SEL00214
SKU020247,SEL01014
SKU020247,SEL02469
SKU020248,SEL03318
SKU020248,SEL04324
SKU020248,SEL01011
SKU020248,SEL02536
SKU020249,SEL00369
SKU020250,SEL03393
SKU020251,SEL03076
SKU020252,SEL01639
SKU020252,SEL01645
SKU020252,SEL02431
SKU020253,SEL02466
SKU020253,SEL01824
SKU020253,SEL02655
SKU020254,SEL03678
SKU020254,SEL01779
SKU020255,SEL04254
SKU020255,SEL00359
SKU020255,SEL03067
SKU020255,SEL00716
SKU020256,SEL00063
SKU020257,SEL03466
SKU020257,SEL02669
SKU020257,SEL00235
SKU020257,SEL03720
SKU020257,SEL03787
SKU020258,SEL03352
SKU020258,SEL02236
SKU020259,SEL01667
SKU020259,SEL01666
SKU020259,SEL02830
SKU020259,SEL02700
SKU020259,SEL04906
SKU020260,SEL00880
SKU020260,SEL01311
SKU020260,SEL00982
SKU020260,SEL04694
SKU020261,SEL02112
SKU020261,SEL04937
SKU020261,SEL00420
SKU020262,SEL01959
SKU020262,SEL00622
SKU020263,SEL02455
SKU020264,SEL03184
SKU020264,SEL04101
SKU020264,SEL02449
SKU020264,SEL02983
SKU020265,SEL02166
SKU020265,SEL03965
SKU020265,SEL01190
SKU020265,SEL04135
SKU020266,SEL02069
SKU020266,SEL00692
SKU020266,SEL01775
SKU020267,SEL02855
SKU020268,SEL04050
SKU020268,SEL00886
SKU020268,SEL02315
SKU020268,SEL01047
SKU020269,SEL02065
SKU020269,SEL00967
SKU020269,SEL00711
SKU020269,SEL01417
SKU020270,SEL04665
SKU020270,SEL03775
SKU020270,SEL03667
SKU020270,SEL02758
SKU020270,SEL00094
SKU020271,SEL01005
SKU020271,SEL04371
SKU020271,SEL04205
SKU020272,SEL01040
SKU020272,SEL00099
SKU020272,SEL03136
SKU020272,SEL02496
SKU020272,SEL03469
SKU020273,SEL01618
SKU020273,SEL02125
SKU020273,SEL02904
SKU020273,SEL04461
SKU020273,SEL03867
SKU020274,SEL04335
SKU020274,SEL01687
SKU020275,SEL02875
SKU020275,SEL00392
SKU020275,SEL03734
SKU020276,SEL03703
SKU020276,SEL04687
SKU020276,SEL03116
SKU020276,SEL03810
SKU020276,SEL02523
SKU020277,SEL02200
SKU020277,SEL03064
SKU020277,SEL04330
SKU020278,SEL00634
SKU020278,SEL03174
SKU020278,SEL01475
SKU020278,SEL01572
SKU020278,SEL03429
SKU020279,SEL02560
SKU020279,SEL01717
SKU020279,SEL03252
SKU020280,SEL04730
SKU020280,SEL03972
SKU020280,SEL00322
SKU020281,SEL00439
SKU020281,SEL03124
SKU020281,SEL02730
SKU020281,SEL02061
SKU020281,SEL02898
SKU020282,SEL01674
SKU020282,SEL02202
SKU020282,SEL03292
SKU020282,SEL02350
SKU020282,SEL03478
SKU020283,SEL00532
SKU020283,SEL03739
SKU020283,SEL04183
SKU020284,SEL02955
SKU020284,SEL00089
SKU020284,SEL01719
SKU020285,SEL03280
SKU020286,SEL00320
SKU020286,SEL04243
SKU020287,SEL00169
SKU020287,SEL01262
SKU020288,SEL04489
SKU020289,SEL01620
SKU020289,SEL03155
SKU020289,SEL03878
SKU020289,SEL00157
SKU020290,SEL03921
SKU020290,SEL00362
SKU020290,SEL01861
SKU020291,SEL04755
SKU020291,SEL04508
SKU020291,SEL04304
SKU020292,SEL01582
SKU020292,SEL01360
SKU020292,SEL02645
SKU020293,SEL00675
SKU020293,SEL00801
SKU020293,SEL01399
SKU020294,SEL04522
SKU020295,SEL01401
SKU020295,SEL04563
SKU020296,SEL04081
SKU020297,SEL03380
SKU020297,SEL01240
SKU020297,SEL02204
SKU020298,SEL03368
SKU020298,SEL04990
SKU020299,SEL04427
SKU020299,SEL04842
SKU020299,SEL03231
SKU020300,SEL02491
SKU020300,SEL00537
SKU020300,SEL04280
SKU020301,SEL03089
SKU020302,SEL00604
SKU020302,SEL00840
SKU020302,SEL01203
SKU020302,SEL04381
SKU020303,SEL02391
SKU020303,SEL03503
SKU020303,SEL00893
SKU020304,SEL03333
SKU020305,SEL00965
SKU020305,SEL00099
SKU020305,SEL03228
SKU020305,SEL02885
SKU020306,SEL02741
SKU020306,SEL03281
SKU020306,SEL04253
SKU020307,SEL02396
SKU020307,SEL04920
SKU020308,SEL01854
SKU020309,SEL04078
SKU020309,SEL04862
SKU020309,SEL00790
SKU020310,SEL03405
SKU020311,SEL03452
SKU020311,SEL00795
SKU020311,SEL03152
SKU020311,SEL02074
SKU020311,SEL00458
SKU020312,SEL03593
SKU020312,SEL01735
SKU020312,SEL04843
SKU020313,SEL01953
SKU020313,SEL03795
SKU020314,SEL00951
SKU020314,SEL03211
SKU020314,SEL00715
SKU020314,SEL00243
SKU020315,SEL00237
SKU020315,SEL04466
SKU020315,SEL00580
SKU020315,SEL03697
SKU020315,SEL04387
SKU020316,SEL03175
SKU020317,SEL02319
SKU020318,SEL00434
SKU020318,SEL00873
SKU020319,SEL03965
SKU020319,SEL04697
SKU020319,SEL02491
SKU020319,SEL04364
SKU020319,SEL02148
SKU020320,SEL00033
SKU020320,SEL01696
SKU020321,SEL04379
SKU020321,SEL03065
SKU020321,SEL01193
SKU020321,SEL04996
SKU020321,SEL03862
SKU020322,SEL00170
SKU020322,SEL00455
SKU020322,SEL00006
SKU020322,SEL01078
SKU020323,SEL00309
SKU020323,SEL02251
SKU020324,SEL02311
SKU020325,SEL02328
SKU020325,SEL04105
SKU020325,SEL00887
SKU020325,SEL04211
SKU020325,SEL00302
SKU020326,SEL01994
SKU020327,SEL01357
SKU020327,SEL01926
SKU020327,SEL01574
SKU020327,SEL03107
SKU020328,SEL04037
SKU020328,SEL03590
SKU020329,SEL03069
SKU020329,SEL00974
SKU020329,SEL00346
SKU020329,SEL02640
SKU020329,SEL00957
SKU020330,SEL03262
SKU020330,SEL00327
SKU020331,SEL04665
SKU020331,SEL00868
SKU020331,SEL00533
SKU020332,SEL01576
SKU020332,SEL03419
SKU020332,SEL01190
SKU020332,SEL02134
SKU020333,SEL01938
SKU020333,SEL00321
SKU020334,SEL01612
SKU020334,SEL01937
SKU020335,SEL02477
SKU020335,SEL01788
SKU020335,SEL00338
SKU020335,SEL03053
SKU020336,SEL04845
SKU020336,SEL02263
SKU020337,SEL04435
SKU020337,SEL04437
SKU020337,SEL01947
SKU020337,SEL01386
SKU020338,SEL04804
SKU020338,SEL02516
SKU020338,SEL01979
SKU020338,SEL03222
SKU020339,SEL03716
SKU020339,SEL01369
SKU020339,SEL03087
SKU020340,SEL00262
SKU020340,SEL04934
SKU020340,SEL03189
SKU020340,SEL02350
SKU020340,SEL00103
SKU020341,SEL03339
SKU020341,SEL01997
SKU020341,SEL02826
SKU020341,SEL01378
SKU020342,SEL04099
SKU020342,SEL02098
SKU020343,SEL04975
SKU020343,SEL02356
SKU020343,SEL04191
SKU020343,SEL01960
SKU020344,SEL02192
SKU020344,SEL00729
SKU020344,SEL04707
SKU020345,SEL04970
SKU020345,SEL03738
SKU020346,SEL01348
SKU020346,SEL00358
SKU020346,SEL00875
SKU020347,SEL01936
SKU020347,SEL01774
SKU020347,SEL04978
SKU020347,SEL01128
SKU020347,SEL01938
SKU020348,SEL03600
SKU020348,SEL00222
SKU020349,SEL02392
SKU020350,SEL02037
SKU020350,SEL01231
SKU020350,SEL02114
SKU020350,SEL03832
SKU020351,SEL04806
SKU020351,SEL00137
SKU020351,SEL01532
SKU020352,SEL02095
SKU020353,SEL03988
SKU020353,SEL02706
SKU020353,SEL00224
SKU020353,SEL01981
SKU020354,SEL04806
SKU020354,SEL00039
SKU020355,SEL04190
SKU020356,SEL04186
SKU020356,SEL00257
SKU020357,SEL03935
SKU020358,SEL03526
SKU020358,SEL02217
SKU020358,SEL02918
SKU020358,SEL00218
SKU020359,SEL03291
SKU020359,SEL00149
SKU020359,SEL03926
SKU020360,SEL03009
SKU020361,SEL02432
SKU020362,SEL04126
SKU020362,SEL00551
SKU020362,SEL04855
SKU020362,SEL00006
SKU020362,SEL01985
SKU020363,SEL01479
SKU020363,SEL01140
SKU020363,SEL02647
SKU020364,SEL02248
SKU020365,SEL02898
SKU020365,SEL01865
SKU020366,SEL04100
SKU020366,SEL03395
SKU020367,SEL01818
SKU020367,SEL04749
SKU020368,SEL02224
SKU020368,SEL01885
SKU020368,SEL03215
SKU020368,SEL03564
SKU020368,SEL04668
SKU020369,SEL03358
SKU020369,SEL01978
SKU020370,SEL02874
SKU020370,SEL03937
SKU020371,SEL04853
SKU020372,SEL03054
SKU020372,SEL00179
SKU020373,SEL00560
SKU020374,SEL04311
SKU020374,SEL03232
SKU020374,SEL02961
SKU020375,SEL03977
SKU020375,SEL00617
SKU020375,SEL01555
SKU020376,SEL02997
SKU020376,SEL01263
SKU020376,SEL04028
SKU020376,SEL03656
SKU020376,SEL00219
SKU020377,SEL02526
SKU020378,SEL00037
SKU020378,SEL01767
SKU020378,SEL01195
SKU020378,SEL01576
SKU020379,SEL04473
SKU020379,SEL01804
SKU020379,SEL03015
SKU020380,SEL02692
SKU020380,SEL04624
SKU020381,SEL02898
SKU020381,SEL00416
SKU020381,SEL04651
SKU020381,SEL00261
SKU020381,SEL02318
SKU020382,SEL00289
SKU020382,SEL01291
SKU020383,SEL04181
SKU020383,SEL00705
SKU020384,SEL04885
SKU020384,SEL04518
SKU020385,SEL02188
SKU020386,SEL03916
SKU020386,SEL00472
SKU020386,SEL02512
SKU020386,SEL00050
SKU020387,SEL04926
SKU020387,SEL03690
SKU020387,SEL04983
SKU020387,SEL03359
SKU020387,SEL00195
SKU020388,SEL01363
SKU020388,SEL00508
SKU020388,SEL01466
SKU020388,SEL03040
SKU020389,SEL00110
SKU020390,SEL04646
SKU020391,SEL03722
SKU020391,SEL02164
SKU020391,SEL02281
SKU020392,SEL04472
SKU020393,SEL03011
SKU020393,SEL02215
SKU020393,SEL01160
SKU020394,SEL01891
SKU020394,SEL03560
SKU020394,SEL04869
SKU020394,SEL02071
SKU020394,SEL00099
SKU020395,SEL03731
SKU020395,SEL03413
SKU020395,SEL04438
SKU020395,SEL01765
SKU020395,SEL00629
SKU020396,SEL00856
SKU020396,SEL04554
SKU020396,SEL04385
SKU020396,SEL00563
SKU020397,SEL02625
SKU020397,SEL00422
SKU020398,SEL04250
SKU020398,SEL04095
SKU020399,SEL03628
SKU020399,SEL02475
SKU020399,SEL03844
SKU020400,SEL01207
SKU020400,SEL00662
SKU020400,SEL01265
SKU020400,SEL00101
SKU020401,SEL00282
SKU020402,SEL03745
SKU020403,SEL02981
SKU020403,SEL03368
SKU020403,SEL03020
SKU020403,SEL01594
SKU020403,SEL02501
SKU020404,SEL04189
SKU020404,SEL00601
SKU020404,SEL00582
SKU020404,SEL04534
SKU020404,SEL03011
SKU020405,SEL03015
SKU020405,SEL01878
SKU020405,SEL02812
SKU020405,SEL00746
SKU020405,SEL02353
SKU020406,SEL02744
SKU020406,SEL02650
SKU020406,SEL01214
SKU020407,SEL01668
SKU020407,SEL03084
SKU020407,SEL03556
SKU020408,SEL02657
SKU020408,SEL04400
SKU020408,SEL02248
SKU020409,SEL04555
SKU020410,SEL03855
SKU020410,SEL01357
SKU020410,SEL01608
SKU020410,SEL02525
SKU020411,SEL04276
SKU020412,SEL03215
SKU020413,SEL03756
SKU020413,SEL02904
SKU020413,SEL00859
SKU020414,SEL01597
SKU020414,SEL01871
SKU020414,SEL01354
SKU020414,SEL02511
SKU020415,SEL01217
SKU020415,SEL04607
SKU020415,SEL00324
SKU020416,SEL04380
SKU020416,SEL04563
SKU020416,SEL01326
SKU020416,SEL04655
SKU020416,SEL03619
SKU020417,SEL02124
SKU020418,SEL03392
SKU020418,SEL04635
SKU020419,SEL01528
SKU020419,SEL01336
SKU020419,SEL00701
SKU020419,SEL01085
SKU020419,SEL00642
SKU020420,SEL00513
SKU020420,SEL00294
SKU020421,SEL01508
SKU020421,SEL00279
SKU020421,SEL00200
SKU020421,SEL00243
SKU020421,SEL02078
SKU020422,SEL02611
SKU020423,SEL02761
SKU020423,SEL03648
SKU020423,SEL00081
SKU020423,SEL01754
SKU020424,SEL02374
SKU020424,SEL04012
SKU020424,SEL04467
SKU020424,SEL02672
SKU020424,SEL04192
SKU020425,SEL01021
SKU020425,SEL02508
SKU020425,SEL01413
SKU020425,SEL04150
SKU020426,SEL04171
SKU020426,SEL04504
SKU020426,SEL02064
SKU020426,SEL00884
SKU020427,SEL02884
SKU020427,SEL01789
SKU020428,SEL02351
SKU020429,SEL02516
SKU020429,SEL03837
SKU020430,SEL02600
SKU020431,SEL00654
SKU020431,SEL03801
SKU020432,SEL04579
SKU020432,SEL03856
SKU020433,SEL02665
SKU020433,SEL00370
SKU020433,SEL04406
SKU020434,SEL04930
SKU020435,SEL03963
SKU020435,SEL02917
SKU020436,SEL02489
SKU020437,SEL03178
SKU020437,SEL04188
SKU020438,SEL00661
SKU020438,SEL02260
SKU020438,SEL03513
SKU020438,SEL00251
SKU020439,SEL01270
SKU020439,SEL01282
SKU020440,SEL03268
SKU020441,SEL03588
SKU020442,SEL03079
SKU020442,SEL01883
SKU020442,SEL00596
SKU020442,SEL01807
SKU020443,SEL04131
SKU020443,SEL01174
SKU020443,SEL02504
SKU020444,SEL03116
SKU020444,SEL02057
SKU020444,SEL03509
SKU020444,SEL04536
SKU020444,SEL01539
SKU020445,SEL02883
SKU020445,SEL03105
SKU020445,SEL01042
SKU020445,SEL03081
SKU020446,SEL01573
SKU020446,SEL04630
SKU020446,SEL01166
SKU020447,SEL04143
SKU020447,SEL03725
SKU020448,SEL03470
SKU020448,SEL04746
SKU020449,SEL02122
SKU020450,SEL01368
SKU020450,SEL00587
SKU020450,SEL01191
SKU020450,SEL01194
SKU020450,SEL03928
SKU020451,SEL01710
SKU020451,SEL00906
SKU020451,SEL03239
SKU020451,SEL00089
SKU020452,SEL03948
SKU020452,SEL03890
SKU020452,SEL03056
SKU020452,SEL01186
SKU020453,SEL04008
SKU020453,SEL02686
SKU020454,SEL03621
SKU020454,SEL04125
SKU020455,SEL03997
SKU020456,SEL03215
SKU020456,SEL04838
SKU020457,SEL01028
SKU020457,SEL02981
SKU020457,SEL01363
SKU020457,SEL01629
SKU020457,SEL04602
SKU020458,SEL00456
SKU020458,SEL04260
SKU020458,SEL01170
SKU020458,SEL03584
SKU020459,SEL01494
SKU020460,SEL04388
SKU020460,SEL02639
SKU020460,SEL00370
SKU020460,SEL03923
SKU020460,SEL01620
SKU020461,SEL02013
SKU020462,SEL00776
SKU020462,SEL02219
SKU020462,SEL00918
SKU020462,SEL02043
SKU020462,SEL02564
SKU020463,SEL02897
SKU020463,SEL03839
SKU020464,SEL01411
SKU020464,SEL03177
SKU020464,SEL01616
SKU020464,SEL04219
SKU020465,SEL00182
SKU020465,SEL02494
SKU020466,SEL04276
SKU020467,SEL00262
SKU020467,SEL03210
SKU020468,SEL02043
SKU020469,SEL00572
SKU020469,SEL01149
SKU020469,SEL04711
SKU020469,SEL04854
SKU020470,SEL01230
SKU020470,SEL04868
SKU020470,SEL02152
SKU020470,SEL01488
SKU020471,SEL04215
SKU020471,SEL03166
SKU020471,SEL02039
SKU020472,SEL03569
SKU020472,SEL00333
SKU020473,SEL04822
SKU020473,SEL01932
SKU020473,SEL00763
SKU020473,SEL01692
SKU020474,SEL03224
SKU020474,SEL01306
SKU020474,SEL03290
SKU020474,SEL03826
SKU020475,SEL03788
SKU020475,SEL01955
SKU020475,SEL04119
SKU020475,SEL02953
SKU020475,SEL01227
SKU020476,SEL03728
SKU020476,SEL01563
SKU020476,SEL04275
SKU020476,SEL02110
SKU020476,SEL01775
SKU020477,SEL02646
SKU020477,SEL01644
SKU020477,SEL00055
SKU020477,SEL00134
SKU020478,SEL03950
SKU020478,SEL01032
SKU020479,SEL04332
SKU020479,SEL01252
SKU020479,SEL01244
SKU020479,SEL04335
SKU020479,SEL03072
SKU020480,SEL03000
SKU020480,SEL02179
SKU020480,SEL02355
SKU020480,SEL00547
SKU020480,SEL01993
SKU020481,SEL01606
SKU020482,SEL00644
SKU020482,SEL01164
SKU020482,SEL02498
SKU020483,SEL02224
SKU020483,SEL04148
SKU020483,SEL01460
SKU020483,SEL04521
SKU020483,SEL00196
SKU020484,SEL02629
SKU020484,SEL00156
SKU020485,SEL04861
SKU020486,SEL04507
SKU020486,SEL00051
SKU020486,SEL04644
SKU020486,SEL01284
SKU020486,SEL04797
SKU020487,SEL01594
SKU020487,SEL03061
SKU020487,SEL00339
SKU020488,SEL04304
SKU020488,SEL04425
SKU020488,SEL04016
SKU020488,SEL01638
SKU020488,SEL02530
SKU020489,SEL02277
SKU020489,SEL02028
SKU020489,SEL01632
SKU020489,SEL04048
SKU020490,SEL03025
SKU020491,SEL02468
SKU020491,SEL03401
SKU020491,SEL04357
SKU020492,SEL00004
SKU020492,SEL00457
SKU020493,SEL01636
SKU020494,SEL00251
SKU020495,SEL03007
SKU020495,SEL02080
SKU020495,SEL01009
SKU020495,SEL00053
SKU020495,SEL02877
SKU020496,SEL02166
SKU020496,SEL02618
SKU020496,SEL03638
SKU020497,SEL01800
SKU020497,SEL01823
SKU020498,SEL04250
SKU020498,SEL04620
SKU020498,SEL03031
SKU020499,SEL04035
SKU020499,SEL01472
SKU020499,SEL03420
SKU020499,SEL03832
SKU020499,SEL03544
SKU020500,SEL02236
SKU020500,SEL01950
SKU020500,SEL03518
SKU020500,SEL01948
SKU020500,SEL00932
SKU020501,SEL02703
SKU020501,SEL00433
SKU020501,SEL04971
SKU020502,SEL04695
SKU020502,SEL01742
SKU020502,SEL04992
SKU020502,SEL00153
SKU020503,SEL01555
SKU020503,SEL02226
SKU020503,SEL04471
SKU020504,SEL04301
SKU020504,SEL00645
SKU020504,SEL03041
SKU020504,SEL01672
SKU020505,SEL01577
SKU020505,SEL00535
SKU020505,SEL00618
SKU020505,SEL00619
SKU020505,SEL03769
SKU020506,SEL04436
SKU020506,SEL01073
SKU020506,SEL04502
SKU020506,SEL03225
SKU020507,SEL00159
SKU020507,SEL04180
SKU020507,SEL00535
SKU020507,SEL01585
SKU020507,SEL00086
SKU020508,SEL00042
SKU020508,SEL04464
SKU020509,SEL04898
